Word Pair,Count
"('altrui', 'parere')",1
"('avere', 'tracutaggine')",2
"('altrui', 'avere')",3
"('altrui', 'tracutaggine')",1
"('gittato', 'suo')",1
"('buono', 'gittato')",1
"('fortuna', 'gittato')",1
"('avere', 'gittato')",1
"('gittato', 'ricogliere')",1
"('gittato', 'temperare')",1
"('ricogliere', 'suo')",1
"('suo', 'temperare')",1
"('buono', 'fortuna')",2
"('buono', 'ricogliere')",1
"('buono', 'non')",2
"('buono', 'temperare')",1
"('fortuna', 'ricogliere')",1
"('fortuna', 'temperare')",1
"('avere', 'ricogliere')",1
"('avere', 'temperare')",1
"('non', 'ricogliere')",1
"('ricogliere', 'temperare')",1
"('non', 'temperare')",1
"('fuoco', 'suo')",1
"('solere', 'suo')",1
"('fuoco', 'solere')",1
"('fuoco', 'tutto')",1
"('solere', 'tutto')",1
"('disiderare', 'pensier')",1
"('cercare', 'pensier')",1
"('pensier', 'rubare')",1
"('avere', 'pensier')",1
"('pensier', 'restituire')",1
"('cercare', 'disiderare')",1
"('disiderare', 'rubare')",1
"('avere', 'disiderare')",1
"('disiderare', 'restituire')",1
"('cercare', 'rubare')",1
"('avere', 'cercare')",3
"('cercare', 'restituire')",1
"('avere', 'rubare')",1
"('restituire', 'rubare')",1
"('avere', 'restituire')",1
"('certo', 'niuno')",1
"('dire', 'par')",2
"('Dianora', 'madonna')",3
"('domanda', 'madonna')",1
"('madonna', 'messer')",1
"('Ansaldo', 'madonna')",1
"('giardino', 'madonna')",1
"('gennaio', 'madonna')",1
"('bello', 'madonna')",2
"('Dianora', 'domanda')",1
"('Dianora', 'messer')",1
"('Ansaldo', 'Dianora')",1
"('Dianora', 'giardino')",1
"('Dianora', 'gennaio')",1
"('Dianora', 'bello')",2
"('domanda', 'messer')",1
"('Ansaldo', 'domanda')",1
"('domanda', 'giardino')",1
"('domanda', 'gennaio')",1
"('bello', 'domanda')",1
"('Ansaldo', 'messer')",10
"('giardino', 'messer')",2
"('gennaio', 'messer')",1
"('bello', 'messer')",2
"('Ansaldo', 'giardino')",1
"('Ansaldo', 'gennaio')",1
"('Ansaldo', 'bello')",1
"('gennaio', 'giardino')",2
"('bello', 'giardino')",3
"('bello', 'gennaio')",1
"('maggio', 'messer')",1
"('Ansaldo', 'maggio')",1
"('maggio', 'obligarsi')",1
"('maggio', 'nigromante')",1
"('dare', 'maggio')",1
"('maggio', 'marito')",1
"('concedere', 'maggio')",1
"('messer', 'obligarsi')",1
"('messer', 'nigromante')",3
"('dare', 'messer')",5
"('marito', 'messer')",3
"('concedere', 'messer')",1
"('Ansaldo', 'obligarsi')",1
"('Ansaldo', 'nigromante')",4
"('Ansaldo', 'dare')",2
"('Ansaldo', 'marito')",2
"('Ansaldo', 'concedere')",1
"('nigromante', 'obligarsi')",1
"('dare', 'obligarsi')",1
"('marito', 'obligarsi')",1
"('concedere', 'obligarsi')",1
"('dare', 'nigromante')",2
"('marito', 'nigromante')",1
"('concedere', 'nigromante')",1
"('dare', 'marito')",2
"('concedere', 'dare')",1
"('concedere', 'marito')",1
"('Ansaldo', 'fare')",2
"('fare', 'udire')",3
"('fare', 'liberalità')",2
"('fare', 'marito')",1
"('assolvere', 'fare')",1
"('messer', 'piacere')",3
"('Ansaldo', 'piacere')",1
"('piacere', 'udire')",1
"('liberalità', 'piacere')",1
"('marito', 'piacere')",2
"('assolvere', 'piacere')",1
"('messer', 'udire')",2
"('liberalità', 'messer')",4
"('assolvere', 'messer')",1
"('Ansaldo', 'udire')",2
"('Ansaldo', 'liberalità')",3
"('Ansaldo', 'assolvere')",2
"('marito', 'udire')",2
"('assolvere', 'udire')",1
"('liberalità', 'marito')",1
"('assolvere', 'liberalità')",1
"('assolvere', 'marito')",1
"('nigromante', 'promessa')",1
"('promessa', 'volere')",2
"('cosa', 'promessa')",1
"('messere', 'promessa')",1
"('Ansaldo', 'promessa')",1
"('nigromante', 'volere')",2
"('cosa', 'nigromante')",1
"('nigromante', 'suo')",2
"('assolvere', 'nigromante')",1
"('messere', 'nigromante')",1
"('cosa', 'volere')",8
"('assolvere', 'volere')",1
"('messere', 'volere')",1
"('Ansaldo', 'volere')",1
"('assolvere', 'cosa')",1
"('cosa', 'messere')",1
"('Ansaldo', 'cosa')",1
"('assolvere', 'suo')",1
"('messere', 'suo')",1
"('Ansaldo', 'suo')",1
"('assolvere', 'messere')",1
"('Ansaldo', 'messere')",6
"('brigata', 'lieto')",1
"('lieto', 'messer')",2
"('Gentile', 'lieto')",1
"('lieto', 'somma')",1
"('brigata', 'essere')",2
"('brigata', 'messer')",1
"('Gentile', 'brigata')",1
"('brigata', 'somma')",1
"('essere', 'somma')",3
"('messer', 'somma')",1
"('Gentile', 'somma')",1
"('lode', 'togliere')",1
"('cielo', 'lode')",1
"('imporre', 'lode')",1
"('Emilia', 'lode')",1
"('lode', 'seguire')",1
"('cielo', 'togliere')",1
"('re', 'togliere')",1
"('imporre', 'togliere')",1
"('Emilia', 'togliere')",1
"('seguire', 'togliere')",1
"('cielo', 're')",2
"('cielo', 'imporre')",1
"('Emilia', 'cielo')",1
"('cielo', 'seguire')",1
"('imporre', 're')",1
"('Emilia', 're')",1
"('re', 'seguire')",1
"('Emilia', 'imporre')",1
"('imporre', 'seguire')",1
"('Emilia', 'seguire')",1
"('dire', 'disiderosa')",1
"('cominciare', 'disiderosa')",1
"('donna', 'morbido')",1
"('morbido', 'ragion')",1
"('dire', 'morbido')",1
"('messer', 'morbido')",1
"('Gentile', 'morbido')",1
"('morbido', 'non')",1
"('avere', 'morbido')",1
"('donna', 'ragion')",1
"('dire', 'ragion')",1
"('messer', 'ragion')",1
"('Gentile', 'ragion')",1
"('non', 'ragion')",2
"('avere', 'ragion')",2
"('avere', 'messer')",7
"('operato', 'volere')",1
"('dire', 'operato')",1
"('non', 'operato')",1
"('operato', 'potere')",2
"('potere', 'potere')",2
"('fia', 'non')",1
"('malagevole', 'non')",1
"('mostrare', 'non')",2
"('avviso', 'non')",1
"('non', 'novelletta')",1
"('fia', 'malagevole')",1
"('fia', 'mostrare')",1
"('avviso', 'fia')",1
"('fia', 'mio')",3
"('fia', 'novelletta')",1
"('malagevole', 'mostrare')",1
"('avviso', 'malagevole')",1
"('malagevole', 'mio')",1
"('malagevole', 'novelletta')",1
"('avviso', 'mostrare')",1
"('mostrare', 'novelletta')",1
"('avviso', 'mio')",1
"('avviso', 'novelletta')",1
"('Frioli', 'paese')",1
"('Frioli', 'freddo')",1
"('Frioli', 'lieto')",1
"('Frioli', 'bello')",1
"('Frioli', 'montagna')",1
"('freddo', 'paese')",1
"('lieto', 'paese')",1
"('bello', 'paese')",1
"('montagna', 'paese')",1
"('freddo', 'lieto')",1
"('bello', 'freddo')",1
"('freddo', 'montagna')",1
"('bello', 'lieto')",2
"('lieto', 'montagna')",1
"('bello', 'montagna')",1
"('chiaro', 'fiume')",1
"('fiume', 'fontana')",1
"('essere', 'fiume')",2
"('fiume', 'terra')",1
"('chiamare', 'fiume')",1
"('Udine', 'fiume')",1
"('chiaro', 'fontana')",1
"('chiaro', 'terra')",1
"('chiamare', 'chiaro')",1
"('Udine', 'chiaro')",1
"('essere', 'fontana')",2
"('fontana', 'terra')",1
"('chiamare', 'fontana')",1
"('Udine', 'fontana')",1
"('Udine', 'essere')",2
"('chiamare', 'terra')",1
"('Udine', 'terra')",1
"('Udine', 'chiamare')",1
"('bello', 'nobile')",1
"('bello', 'chiamare')",1
"('bello', 'moglie')",1
"('chiamare', 'nobile')",2
"('madonna', 'nobile')",1
"('Dianora', 'nobile')",1
"('moglie', 'nobile')",1
"('gran', 'nobile')",3
"('Dianora', 'donna')",2
"('donna', 'moglie')",2
"('donna', 'gran')",5
"('donna', 'ricco')",1
"('Dianora', 'chiamare')",1
"('chiamare', 'moglie')",3
"('chiamare', 'gran')",1
"('chiamare', 'ricco')",1
"('madonna', 'moglie')",1
"('gran', 'madonna')",1
"('madonna', 'ricco')",1
"('Dianora', 'moglie')",1
"('Dianora', 'gran')",1
"('Dianora', 'ricco')",1
"('gran', 'moglie')",2
"('moglie', 'ricco')",1
"('gran', 'ricco')",1
"('nominare', 'uomo')",1
"('Gilberto', 'uomo')",1
"('piacevole', 'uomo')",3
"('buono', 'uomo')",4
"('aria', 'uomo')",1
"('Gilberto', 'nominare')",1
"('nominare', 'piacevole')",1
"('buono', 'nominare')",1
"('aria', 'nominare')",1
"('Gilberto', 'piacevole')",1
"('Gilberto', 'buono')",1
"('Gilberto', 'aria')",1
"('buono', 'piacevole')",1
"('aria', 'piacevole')",1
"('aria', 'buono')",1
"('donna', 'valore')",1
"('amare', 'donna')",3
"('suo', 'valore')",3
"('amare', 'suo')",7
"('nobile', 'suo')",3
"('amare', 'valore')",1
"('nobile', 'valore')",1
"('gran', 'valore')",2
"('amare', 'essere')",17
"('amare', 'nobile')",2
"('amare', 'gran')",2
"('avere', 'barone')",1
"('barone', 'nome')",1
"('barone', 'messere')",1
"('Ansaldo', 'barone')",1
"('Gradense', 'barone')",1
"('barone', 'uomo')",1
"('alto', 'barone')",1
"('affare', 'barone')",1
"('avere', 'messere')",3
"('Ansaldo', 'avere')",4
"('Gradense', 'avere')",1
"('affare', 'avere')",1
"('messere', 'nome')",1
"('Ansaldo', 'nome')",1
"('Gradense', 'nome')",1
"('alto', 'nome')",1
"('affare', 'nome')",1
"('Gradense', 'messere')",1
"('messere', 'uomo')",1
"('alto', 'messere')",1
"('affare', 'messere')",1
"('Ansaldo', 'Gradense')",1
"('Ansaldo', 'uomo')",1
"('Ansaldo', 'alto')",1
"('Ansaldo', 'affare')",1
"('Gradense', 'uomo')",1
"('Gradense', 'alto')",1
"('Gradense', 'affare')",1
"('alto', 'uomo')",2
"('affare', 'uomo')",2
"('affare', 'alto')",2
"('arme', 'cortesia')",1
"('arme', 'conoscere')",1
"('conoscere', 'cortesia')",1
"('amare', 'cosa')",8
"('amare', 'potere')",8
"('amare', 'amare')",5
"('ambasciata', 'suo')",1
"('sollicitandola', 'suo')",1
"('faticare', 'suo')",1
"('ambasciata', 'sollicitandola')",1
"('ambasciata', 'faticare')",1
"('faticare', 'sollicitandola')",1
"('donna', 'grave')",1
"('donna', 'sollicitazioni')",1
"('donna', 'negare')",3
"('grave', 'sollicitazioni')",1
"('cavaliere', 'grave')",1
"('grave', 'negare')",1
"('cavaliere', 'sollicitazioni')",1
"('negare', 'sollicitazioni')",1
"('cavaliere', 'negare')",1
"('cosa', 'domandatole')",1
"('cosa', 'sollicitarla')",1
"('cosa', 'rimanere')",1
"('amare', 'domandatole')",1
"('domandatole', 'sollicitarla')",1
"('domandatole', 'rimanere')",1
"('amare', 'sollicitarla')",1
"('amare', 'rimanere')",2
"('rimanere', 'sollicitarla')",1
"('nuovo', 'suo')",3
"('giudicio', 'nuovo')",1
"('impossibil', 'nuovo')",1
"('domanda', 'nuovo')",1
"('nuovo', 'pensare')",1
"('nuovo', 'torre')",1
"('giudicio', 'suo')",2
"('impossibil', 'suo')",3
"('domanda', 'suo')",2
"('pensare', 'suo')",3
"('suo', 'torre')",2
"('giudicio', 'impossibil')",1
"('domanda', 'giudicio')",1
"('giudicio', 'pensare')",1
"('giudicio', 'torre')",1
"('domanda', 'impossibil')",1
"('impossibil', 'pensare')",1
"('impossibil', 'torre')",1
"('domanda', 'pensare')",1
"('domanda', 'torre')",1
"('pensare', 'torre')",1
"('femina', 'parte')",1
"('femina', 'spesso')",1
"('femina', 'volta')",2
"('femina', 'venire')",1
"('parte', 'spesso')",1
"('parte', 'volta')",1
"('dire', 'parte')",3
"('spesso', 'volta')",2
"('spesso', 'venire')",1
"('dire', 'spesso')",1
"('venire', 'volta')",1
"('dire', 'volta')",1
"('avere', 'femina')",1
"('affermare', 'femina')",2
"('femina', 'messere')",1
"('Ansaldo', 'femina')",1
"('avere', 'volta')",8
"('affermare', 'volta')",1
"('messere', 'volta')",1
"('Ansaldo', 'volta')",1
"('affermare', 'messere')",1
"('Ansaldo', 'affermare')",1
"('amare', 'tutto')",2
"('maravigliosi', 'tutto')",1
"('dono', 'tutto')",1
"('avere', 'tutto')",3
"('parte', 'tutto')",2
"('proferti', 'tutto')",1
"('cosa', 'maravigliosi')",1
"('cosa', 'dono')",1
"('cosa', 'proferti')",1
"('amare', 'maravigliosi')",1
"('amare', 'dono')",1
"('amare', 'avere')",7
"('amare', 'parte')",1
"('amare', 'proferti')",1
"('dono', 'maravigliosi')",1
"('avere', 'maravigliosi')",1
"('maravigliosi', 'suo')",1
"('maravigliosi', 'parte')",1
"('maravigliosi', 'proferti')",1
"('dono', 'suo')",2
"('dono', 'parte')",1
"('dono', 'proferti')",1
"('avere', 'proferti')",1
"('proferti', 'suo')",1
"('parte', 'proferti')",1
"('rimanere', 'volere')",1
"('amare', 'volere')",3
"('compiacere', 'recare')",1
"('dì', 'fallo')",2
"('dì', 'recare')",1
"('amare', 'dì')",1
"('dì', 'fare')",3
"('fallo', 'recare')",1
"('amare', 'fallo')",1
"('fallo', 'fare')",1
"('amare', 'recare')",1
"('amare', 'fare')",2
"('volere', 'volere')",3
"('fede', 'volere')",2
"('comandamento', 'domandare')",1
"('domandare', 'presto')",1
"('comandamento', 'essere')",4
"('essere', 'presto')",1
"('comandamento', 'suo')",1
"('presto', 'suo')",2
"('comandamento', 'presto')",1
"('buono', 'dire')",3
"('dire', 'disiderate')",1
"('buono', 'femina')",1
"('buono', 'madonna')",1
"('buono', 'disiderate')",1
"('essere', 'femina')",1
"('femina', 'madonna')",1
"('disiderate', 'femina')",1
"('essere', 'madonna')",1
"('disiderate', 'essere')",1
"('disiderate', 'madonna')",1
"('mese', 'rispondere')",1
"('donna', 'mese')",2
"('mese', 'volere')",1
"('gennaio', 'venire')",1
"('gennaio', 'terra')",1
"('gennaio', 'pieno')",1
"('gennaio', 'verde')",1
"('erba', 'gennaio')",1
"('terra', 'venire')",1
"('giardino', 'venire')",2
"('pieno', 'venire')",2
"('venire', 'verde')",1
"('erba', 'venire')",1
"('giardino', 'terra')",1
"('terra', 'verde')",1
"('erba', 'terra')",1
"('giardino', 'pieno')",1
"('giardino', 'verde')",1
"('erba', 'giardino')",2
"('pieno', 'verde')",1
"('erba', 'pieno')",1
"('erba', 'verde')",1
"('fiore', 'fronzuto')",1
"('albore', 'fiore')",1
"('fiore', 'non')",1
"('fare', 'fiore')",1
"('fiore', 'maggio')",1
"('essere', 'fiore')",2
"('albore', 'fronzuto')",1
"('fronzuto', 'non')",1
"('fare', 'fronzuto')",1
"('fronzuto', 'maggio')",1
"('essere', 'fronzuto')",1
"('albore', 'non')",1
"('albore', 'fare')",1
"('albore', 'maggio')",1
"('albore', 'essere')",1
"('maggio', 'non')",1
"('fare', 'maggio')",1
"('essere', 'maggio')",1
"('mandare', 'non')",3
"('mio', 'stimolare')",3
"('marito', 'stimolare')",1
"('parente', 'stimolare')",1
"('stimolare', 'tenere')",1
"('marito', 'mio')",3
"('mio', 'tenere')",2
"('marito', 'parente')",1
"('parente', 'tenere')",1
"('avere', 'dolendomene')",1
"('avere', 'loro')",3
"('avere', 'levarlomi')",1
"('avere', 'dosso')",1
"('avere', 'ingegnarsi')",1
"('dolendomene', 'nascoso')",1
"('loro', 'nascoso')",1
"('levarlomi', 'nascoso')",1
"('dosso', 'nascoso')",1
"('ingegnarsi', 'nascoso')",1
"('dolendomene', 'loro')",1
"('dolendomene', 'levarlomi')",1
"('dolendomene', 'dosso')",1
"('dolendomene', 'ingegnarsi')",1
"('levarlomi', 'loro')",1
"('dosso', 'loro')",1
"('ingegnarsi', 'loro')",1
"('dosso', 'levarlomi')",1
"('ingegnarsi', 'levarlomi')",1
"('dosso', 'ingegnarsi')",1
"('cavaliere', 'udire')",1
"('cavaliere', 'proferta')",1
"('cavaliere', 'suo')",3
"('domanda', 'udire')",1
"('proferta', 'udire')",1
"('donna', 'udire')",8
"('domanda', 'proferta')",1
"('proferta', 'suo')",1
"('donna', 'proferta')",1
"('cosa', 'grave')",2
"('grave', 'impossibile')",1
"('dovere', 'grave')",1
"('fare', 'grave')",2
"('grave', 'parere')",2
"('cosa', 'impossibile')",1
"('dovere', 'impossibile')",1
"('fare', 'impossibile')",1
"('impossibile', 'parere')",1
"('dovere', 'parere')",3
"('conoscere', ""niun'"")",1
"('altro', 'conoscere')",1
"('conoscere', 'cosa')",4
"('addomandato', 'conoscere')",1
"('altro', ""niun'"")",3
"('cosa', ""niun'"")",3
"('essere', ""niun'"")",1
"('donna', ""niun'"")",1
"('addomandato', ""niun'"")",1
"('altro', 'donna')",5
"('addomandato', 'altro')",1
"('altro', 'non')",7
"('addomandato', 'cosa')",1
"('addomandato', 'essere')",1
"('addomandato', 'donna')",1
"('addomandato', 'non')",1
"('suo', 'torlo')",1
"('speranza', 'torlo')",1
"('proporre', 'torlo')",1
"('torlo', 'volere')",1
"('tentare', 'torlo')",1
"('fare', 'torlo')",1
"('speranza', 'suo')",4
"('proporre', 'suo')",1
"('suo', 'tentare')",1
"('proporre', 'speranza')",1
"('speranza', 'volere')",1
"('speranza', 'tentare')",1
"('fare', 'speranza')",1
"('proporre', 'volere')",3
"('proporre', 'tentare')",1
"('fare', 'proporre')",2
"('tentare', 'volere')",2
"('fare', 'tentare')",2
"('mondo', 'potere')",2
"('mandare', 'potere')",2
"('cercare', 'potere')",1
"('mondo', 'parte')",1
"('cercare', 'parte')",1
"('mandare', 'mondo')",1
"('cercare', 'mondo')",1
"('cercare', 'mandare')",1
"('aiuto', 'trovare')",1
"('consiglio', 'trovare')",1
"('dare', 'trovare')",2
"('trovare', 'vennegli')",1
"('mano', 'trovare')",1
"('aiuto', 'dare')",1
"('aiuto', 'vennegli')",1
"('aiuto', 'mano')",1
"('consiglio', 'vennegli')",1
"('consiglio', 'mano')",1
"('dare', 'vennegli')",1
"('dare', 'mano')",2
"('mano', 'vennegli')",1
"('essere', 'salariare')",1
"('arte', 'salariare')",1
"('nigromantica', 'salariare')",1
"('profereva', 'salariare')",1
"('fare', 'salariare')",1
"('arte', 'essere')",4
"('essere', 'nigromantica')",1
"('essere', 'profereva')",1
"('arte', 'nigromantica')",1
"('arte', 'profereva')",1
"('nigromantica', 'profereva')",1
"('fare', 'nigromantica')",1
"('fare', 'profereva')",1
"('grande', 'messer')",4
"('messer', 'quantità')",1
"('messer', 'moneta')",1
"('convenutosi', 'messer')",1
"('aspettare', 'messer')",1
"('Ansaldo', 'grande')",1
"('Ansaldo', 'quantità')",1
"('Ansaldo', 'moneta')",1
"('Ansaldo', 'convenutosi')",1
"('Ansaldo', 'lieto')",2
"('Ansaldo', 'aspettare')",1
"('grande', 'quantità')",1
"('grande', 'moneta')",1
"('convenutosi', 'grande')",1
"('grande', 'lieto')",3
"('aspettare', 'grande')",1
"('moneta', 'quantità')",1
"('convenutosi', 'quantità')",1
"('lieto', 'quantità')",1
"('aspettare', 'quantità')",1
"('convenutosi', 'moneta')",1
"('lieto', 'moneta')",1
"('aspettare', 'moneta')",1
"('convenutosi', 'lieto')",1
"('aspettare', 'convenutosi')",1
"('aspettare', 'lieto')",2
"('postogli', 'tempo')",1
"('freddo', 'tempo')",1
"('grande', 'tempo')",1
"('pieno', 'tempo')",1
"('postogli', 'venire')",1
"('essere', 'postogli')",1
"('freddo', 'postogli')",1
"('grande', 'postogli')",1
"('cosa', 'postogli')",1
"('pieno', 'postogli')",1
"('freddo', 'venire')",1
"('cosa', 'venire')",4
"('essere', 'freddo')",1
"('freddo', 'grande')",1
"('cosa', 'freddo')",1
"('freddo', 'pieno')",1
"('cosa', 'grande')",6
"('grande', 'pieno')",3
"('cosa', 'pieno')",1
"('ghiaccio', 'neve')",1
"('neve', 'valente')",1
"('neve', 'uomo')",1
"('bello', 'neve')",1
"('neve', 'prato')",1
"('neve', 'vicino')",1
"('città', 'neve')",1
"('ghiaccio', 'valente')",1
"('ghiaccio', 'uomo')",1
"('bello', 'ghiaccio')",1
"('ghiaccio', 'prato')",1
"('ghiaccio', 'vicino')",1
"('città', 'ghiaccio')",1
"('bello', 'valente')",1
"('prato', 'valente')",1
"('valente', 'vicino')",1
"('città', 'valente')",1
"('prato', 'uomo')",1
"('uomo', 'vicino')",1
"('città', 'uomo')",1
"('bello', 'prato')",1
"('bello', 'vicino')",2
"('bello', 'città')",1
"('prato', 'vicino')",1
"('città', 'prato')",1
"('città', 'vicino')",1
"('arte', 'suo')",1
"('calen', 'suo')",1
"('gennaio', 'suo')",1
"('arte', 'notte')",2
"('arte', 'calen')",1
"('arte', 'gennaio')",1
"('arte', 'seguitare')",1
"('fare', 'notte')",4
"('calen', 'fare')",1
"('fare', 'gennaio')",1
"('fare', 'seguitare')",1
"('calen', 'notte')",1
"('gennaio', 'notte')",1
"('notte', 'seguitare')",1
"('calen', 'gennaio')",1
"('calen', 'seguitare')",1
"('gennaio', 'seguitare')",1
"('apparire', 'mattina')",1
"('color', 'mattina')",1
"('mattina', 'vedevan')",1
"('mattina', 'testimoniare')",1
"('de', 'mattina')",2
"('apparire', 'color')",1
"('apparire', 'vedevan')",1
"('apparire', 'testimoniare')",1
"('apparire', 'de')",1
"('color', 'vedevan')",1
"('color', 'testimoniare')",1
"('color', 'de')",1
"('testimoniare', 'vedevan')",1
"('de', 'vedevan')",1
"('de', 'testimoniare')",1
"('essere', 'giardino')",3
"('giardino', 'veduto')",1
"('albero', 'giardino')",1
"('erba', 'essere')",2
"('albero', 'essere')",2
"('erba', 'veduto')",1
"('albero', 'veduto')",1
"('albero', 'erba')",1
"('frutto', 'maniera')",1
"('lieto', 'messere')",1
"('fare', 'veduto')",4
"('cogliere', 'veduto')",1
"('frutto', 'veduto')",1
"('fior', 'veduto')",1
"('cogliere', 'fare')",1
"('fare', 'frutto')",1
"('fare', 'fior')",1
"('cogliere', 'frutto')",1
"('cogliere', 'fior')",1
"('cogliere', 'essere')",1
"('fior', 'frutto')",1
"('essere', 'frutto')",3
"('essere', 'fior')",2
"('fé', 'presentare')",1
"('fé', 'suo')",3
"('donna', 'fé')",3
"('fé', 'invitare')",2
"('fé', 'vedere')",1
"('fé', 'giardino')",1
"('presentare', 'suo')",1
"('donna', 'presentare')",1
"('invitare', 'presentare')",1
"('presentare', 'vedere')",1
"('giardino', 'presentare')",1
"('invitare', 'suo')",2
"('giardino', 'suo')",4
"('donna', 'invitare')",2
"('donna', 'vedere')",7
"('donna', 'giardino')",1
"('invitare', 'vedere')",1
"('giardino', 'invitare')",1
"('giardino', 'vedere')",2
"('adomandato', 'potere')",1
"('adomandato', 'amare')",1
"('adomandato', 'conoscere')",1
"('adomandato', 'ricordare')",1
"('potere', 'ricordare')",2
"('amare', 'conoscere')",2
"('amare', 'ricordare')",1
"('conoscere', 'ricordare')",1
"('fattagli', 'promission')",1
"('promission', 'saramento')",1
"('fermata', 'promission')",1
"('donna', 'promission')",1
"('fattagli', 'saramento')",1
"('fattagli', 'fermata')",1
"('donna', 'fattagli')",1
"('fermata', 'saramento')",1
"('donna', 'saramento')",1
"('donna', 'fermata')",1
"('attenere', 'procurare')",1
"('donna', 'veduti')",1
"('donna', 'fiore')",1
"('donna', 'frutto')",2
"('donna', 'maraviglioso')",1
"('fiore', 'veduti')",1
"('essere', 'veduti')",1
"('frutto', 'veduti')",1
"('maraviglioso', 'veduti')",1
"('fiore', 'frutto')",2
"('fiore', 'maraviglioso')",1
"('essere', 'maraviglioso')",1
"('frutto', 'maraviglioso')",1
"('avere', 'giardino')",1
"('giardino', 'udire')",2
"('dire', 'giardino')",1
"('giardino', 'incominciare')",1
"('giardino', 'pentere')",1
"('giardino', 'promessa')",1
"('avere', 'incominciare')",1
"('avere', 'pentere')",1
"('avere', 'promessa')",1
"('incominciare', 'udire')",1
"('pentere', 'udire')",1
"('promessa', 'udire')",1
"('dire', 'incominciare')",2
"('dire', 'pentere')",1
"('dire', 'promessa')",1
"('incominciare', 'pentere')",1
"('incominciare', 'suo')",2
"('incominciare', 'promessa')",1
"('pentere', 'suo')",1
"('pentere', 'promessa')",1
"('pentimento', 'tutto')",1
"('tutto', 'vago')",1
"('tutto', 'vedere')",2
"('nuovo', 'tutto')",1
"('altro', 'tutto')",2
"('donna', 'tutto')",4
"('pentimento', 'vago')",1
"('pentimento', 'vedere')",1
"('cosa', 'pentimento')",1
"('nuovo', 'pentimento')",1
"('altro', 'pentimento')",1
"('donna', 'pentimento')",1
"('vago', 'vedere')",1
"('cosa', 'vago')",1
"('nuovo', 'vago')",1
"('altro', 'vago')",1
"('donna', 'vago')",2
"('cosa', 'vedere')",4
"('nuovo', 'vedere')",1
"('altro', 'vedere')",3
"('altro', 'nuovo')",1
"('donna', 'nuovo')",3
"('andare', 'città')",1
"('città', 'giardino')",1
"('città', 'vedere')",1
"('città', 'maraviglia')",1
"('città', 'commendatolo')",1
"('andare', 'giardino')",3
"('andare', 'maraviglia')",1
"('andare', 'commendatolo')",1
"('giardino', 'non')",1
"('giardino', 'maraviglia')",1
"('commendatolo', 'giardino')",1
"('maraviglia', 'vedere')",2
"('commendatolo', 'vedere')",1
"('maraviglia', 'non')",1
"('commendatolo', 'non')",1
"('commendatolo', 'maraviglia')",1
"('dolente', 'femina')",1
"('casa', 'femina')",1
"('femina', 'tornare')",1
"('femina', 'pensare')",1
"('casa', 'dolente')",1
"('dolente', 'tornare')",1
"('dolente', 'pensare')",1
"('casa', 'pensare')",2
"('pensare', 'tornare')",1
"('dolore', 'essere')",4
"('essere', 'potendol')",1
"('dolore', 'tale')",1
"('dolore', 'potendol')",1
"('potendol', 'tale')",1
"('convenire', 'nascondere')",1
"('apparire', 'nascondere')",1
"('marito', 'nascondere')",1
"('accorgersi', 'nascondere')",1
"('apparire', 'convenire')",1
"('convenire', 'marito')",1
"('accorgersi', 'convenire')",1
"('apparire', 'marito')",1
"('accorgersi', 'apparire')",1
"('accorgersi', 'marito')",1
"('cagione', 'volere')",2
"('cagione', 'sapere')",1
"('donna', 'vergogna')",1
"('constretta', 'tacere')",1
"('aperse', 'tacere')",1
"('cosa', 'tacere')",1
"('aperse', 'constretta')",1
"('constretta', 'cosa')",1
"('aperse', 'cosa')",1
"('Gilberto', 'udire')",1
"('Gilberto', 'turbare')",1
"('Gilberto', 'forte')",1
"('Gilberto', 'considerare')",1
"('turbare', 'udire')",1
"('forte', 'udire')",2
"('considerare', 'udire')",1
"('forte', 'turbare')",1
"('considerare', 'turbare')",1
"('considerare', 'forte')",1
"('intention', 'puro')",1
"('donna', 'puro')",1
"('miglior', 'puro')",1
"('consiglio', 'puro')",1
"('cacciare', 'puro')",1
"('puro', 'via')",1
"('ira', 'puro')",1
"('dire', 'puro')",1
"('donna', 'intention')",1
"('intention', 'miglior')",1
"('consiglio', 'intention')",1
"('cacciare', 'intention')",1
"('intention', 'via')",1
"('intention', 'ira')",1
"('dire', 'intention')",1
"('donna', 'miglior')",1
"('consiglio', 'donna')",1
"('cacciare', 'donna')",1
"('donna', 'via')",1
"('donna', 'ira')",1
"('consiglio', 'miglior')",1
"('cacciare', 'miglior')",1
"('miglior', 'via')",1
"('ira', 'miglior')",1
"('cacciare', 'consiglio')",1
"('consiglio', 'via')",1
"('consiglio', 'ira')",1
"('cacciare', 'via')",1
"('cacciare', 'ira')",1
"('cacciare', 'dire')",1
"('ira', 'via')",1
"('dire', 'via')",1
"('dire', 'ira')",1
"('Dianora', 'non')",1
"('Dianora', 'essere')",1
"('Dianora', 'atto')",1
"('Dianora', 'savio')",1
"('Dianora', 'onesto')",1
"('Dianora', 'ascoltare')",1
"('atto', 'non')",2
"('non', 'savio')",6
"('non', 'onesto')",9
"('ascoltare', 'non')",1
"('atto', 'essere')",4
"('ascoltare', 'essere')",2
"('atto', 'savio')",1
"('atto', 'onesto')",2
"('atto', 'donna')",2
"('ascoltare', 'atto')",1
"('onesto', 'savio')",1
